rank,lemma,frequency,cumulative_pct,pos,num_surface_forms,example_surface_form
603,çıkma,35169,80.414,Noun,1,çıkma
604,berbat,35168,80.434,Verb,1,berbat
605,ulaşmak,35168,80.455,Verb,1,ulaşmak
606,ofis,35147,80.475,Noun,1,ofisi
607,karışmak,35125,80.495,Verb,1,karıştı
608,ker,35054,80.515,Noun,1,kere
609,new,35050,80.535,Noun,1,new
610,bok,35002,80.555,Noun,1,bok
611,gecelemek,34742,80.575,Verb,1,geceler
612,arad,34722,80.595,Noun,1,aradı
613,ışık,34716,80.615,Noun,1,ışık
614,hayvan,34606,80.635,Noun,1,hayvan
615,kahve,34597,80.655,Noun,1,kahve
616,sam,34557,80.675,Noun,1,sam
617,kural,34348,80.695,Noun,1,kuralları
618,avukat,34206,80.714,Noun,1,avukat
619,kayıp,34198,80.734,Noun,1,kayıp
620,dikkatli,34196,80.754,Adv,1,dikkatli
621,ortak,34094,80.773,Noun,1,ortak
622,temiz,34089,80.793,Verb,1,temiz
623,pislik,34029,80.812,Noun,1,pislik
624,kızmak,34003,80.832,Verb,1,kıza
625,açıklamak,33986,80.851,Verb,1,açıklama
626,zamanlamak,33745,80.871,Verb,1,zamanlar
627,taş,33524,80.89,Noun,1,taş
628,millet,33366,80.909,Noun,1,millet
629,şöyle,33356,80.928,Adv,1,şöyle
630,koşmak,33296,80.948,Verb,1,koş
631,sensin,33196,80.967,Noun,1,sensin
632,sahib,33185,80.986,Noun,1,sahibi
633,anahtar,33087,81.005,Noun,1,anahtarı
634,parmak,33066,81.024,Noun,1,parmak
635,balık,33029,81.043,Noun,1,balık
636,do,32973,81.062,Noun,1,domuz
637,hediye,32919,81.081,Noun,1,hediye
638,âşık,32801,81.1,Noun,1,aşık
639,dalga,32737,81.118,Noun,1,dalga
640,nefes,32728,81.137,Noun,1,nefes
641,sokmak,32462,81.156,Verb,1,sok
642,ayak,32402,81.174,Noun,1,ayak
643,saklamak,31956,81.193,Verb,1,saklamak
644,hazırlamak,31900,81.211,Verb,1,hazırla
645,doğmak,31825,81.229,Verb,1,doğa
646,noel,31812,81.248,Noun,1,noel
647,dokunmak,31759,81.266,Verb,1,dokunma
648,taşımak,31529,81.284,Verb,1,taşıyor
649,bırak,31470,81.302,Noun,1,bırakın
650,hapis,31407,81.32,Noun,1,hapse
651,suçlu,31394,81.338,Noun,1,suçlu
652,çevirmek,31236,81.356,Verb,1,çeviren
653,çift,31213,81.374,Noun,1,çift
654,umur,31189,81.392,Noun,1,umurumda
655,cehennem,31170,81.41,Noun,1,cehenneme
656,şark,31157,81.428,Noun,1,şarkı
657,yaramak,31075,81.446,Verb,1,yarıyor
658,oyun,31033,81.464,Noun,1,oyuncu
659,yaklaşmak,31032,81.481,Verb,1,yaklaşıyor
660,dair,30927,81.499,Postp,1,dair
661,say,30917,81.517,Noun,1,sayın
662,çoğu,30836,81.535,Pron,1,çoğu
663,park,30808,81.552,Noun,1,park
664,araştırmak,30767,81.57,Verb,1,araştırma
665,sınıf,30743,81.588,Noun,1,sınıf
666,kaza,30710,81.606,Noun,1,kazandım
667,özlemek,30562,81.623,Verb,1,özledim
668,ummak,30488,81.641,Verb,1,um
669,imkân,30455,81.658,Noun,1,imkansız
670,tarih,30388,81.676,Noun,1,tarih
671,michael,30322,81.693,Noun,1,michael
672,asıl,30305,81.71,Adj,1,asıl
673,charlie,30237,81.728,Noun,1,charlie
674,kısım,30235,81.745,Noun,1,kısmı
675,başarı,30233,81.763,Noun,1,başarılı
676,allah,30227,81.78,Noun,1,allah
677,pardo,30197,81.797,Noun,1,pardon
678,bayılmak,30194,81.815,Verb,1,bayılıyorum
679,kurmak,30193,81.832,Verb,1,kurmak
680,rüya,30122,81.849,Noun,1,rüya
681,vücut,30107,81.867,Noun,1,vücut
682,saç,30069,81.884,Noun,1,saçlı
683,keşke,30010,81.901,Interj,1,keşke
684,yaşam,29962,81.918,Noun,1,yaşam
685,kart,29865,81.936,Noun,1,kartı
686,güneş,29861,81.953,Noun,1,güneş
687,yetenek,29861,81.97,Noun,1,yetenekli
688,saygı,29665,81.987,Noun,1,saygı
689,etkilemek,29663,82.004,Verb,1,etkileyici
690,kutu,29630,82.021,Noun,1,kutu
691,saldırı,29587,82.038,Noun,1,saldırı
692,tak,29506,82.055,Noun,1,takım
693,basit,29455,82.072,Verb,1,basit
694,kan,29436,82.089,Noun,1,kanı
695,sağolmak,29379,82.106,Verb,1,sağol
696,sol,29353,82.123,Noun,1,sol
697,is,29346,82.139,Noun,1,isim
698,öğle,29186,82.156,Noun,1,öğle
699,dedektif,29128,82.173,Noun,1,dedektif
700,kıç,29077,82.19,Noun,1,kıçını
701,the,29046,82.206,Noun,1,the
702,yeterli,28991,82.223,Verb,1,yeterli
703,adamak,28986,82.24,Verb,1,adama
704,muhteşem,28976,82.256,Verb,1,muhteşem
705,bağlantı,28838,82.273,Noun,1,bağlantı
706,herhâlde,28817,82.29,Adv,1,herhalde
707,suçlamak,28812,82.306,Verb,1,suçlama
708,program,28725,82.323,Noun,1,programı
709,derece,28649,82.339,Noun,1,derece
710,fırsat,28522,82.355,Noun,1,fırsat
711,ifade,28518,82.372,Noun,1,ifade
712,yakmak,28451,82.388,Verb,1,yak
713,mektup,28415,82.405,Noun,1,mektup
714,görünüş,28413,82.421,Noun,1,görünüşe
715,yolcu,28366,82.437,Noun,1,yolculuk
716,hale,28346,82.454,Noun,1,hale
717,otel,28322,82.47,Noun,1,otel
718,dayanmak,28295,82.486,Verb,1,dayan
719,ağlamak,28209,82.502,Verb,1,ağlama
720,şaşırmak,28181,82.518,Verb,1,şaşırtıcı
721,saçma,28167,82.535,Noun,1,saçma
722,güven,28118,82.551,Noun,1,güvenli
723,donmak,28079,82.567,Verb,1,don
724,yaratmak,28079,82.583,Verb,1,yaratıcı
725,sinir,28078,82.599,Verb,1,sinir
726,ilâç,27969,82.615,Noun,1,ilaç
727,karanlık,27918,82.631,Noun,1,karanlık
728,ün,27913,82.647,Noun,1,ünlü
729,york,27840,82.663,Noun,1,york
730,kavga,27825,82.679,Noun,1,kavga
731,ner,27711,82.695,Verb,1,nerde
732,izin,27645,82.711,Noun,1,İzninizle
733,ayağ,27616,82.727,Noun,1,ayağa
734,frank,27590,82.743,Noun,1,frank
735,ufak,27481,82.759,Adj,1,ufak
736,ağır,27453,82.775,Noun,1,ağır
737,dürüst,27357,82.79,Noun,1,dürüst
738,çanta,27357,82.806,Noun,1,çanta
739,belâ,27274,82.822,Noun,1,bela
740,kamera,27222,82.837,Noun,1,kamera
741,yedi,27145,82.853,Noun,1,yedi
742,amca,27111,82.869,Noun,1,amca
743,kanıt,27082,82.884,Noun,1,kanıt
744,şef,27067,82.9,Noun,1,şef
745,ilginç,26937,82.915,Adj,1,ilginç
746,cidden,26930,82.931,Adv,1,cidden
747,düşman,26515,82.946,Noun,1,düşman
748,gayet,26429,82.961,Adv,1,gayet
749,yıldır,26425,82.976,Noun,1,yıldır
750,zavallı,26397,82.991,Noun,1,zavallı
751,toplantı,26390,83.007,Noun,1,toplantı
752,birçok,26365,83.022,Det,1,birçok
753,duvar,26334,83.037,Noun,1,duvara
754,çözmek,26329,83.052,Verb,1,çözmek
755,elemek,26320,83.067,Verb,1,ele
756,yollamak,26319,83.082,Verb,1,yolla
757,tıpkı,26189,83.097,Adv,1,tıpkı
758,soğuk,26176,83.112,Noun,1,soğuk
759,rapor,26140,83.127,Noun,1,rapor
760,defa,26029,83.142,Noun,1,defa
761,mal,26003,83.157,Noun,1,mal
762,karı,25960,83.172,Noun,1,karısı
763,acil,25898,83.187,Adj,1,acil
764,george,25849,83.202,Noun,1,george
765,uyanmak,25786,83.217,Verb,1,uyandım
766,oluşmak,25724,83.232,Verb,1,oluşan
767,çılgın,25662,83.246,Noun,1,çılgın
768,güve,25594,83.261,Noun,1,güvende
769,ileri,25590,83.276,Noun,1,ileri
770,elbise,25537,83.29,Noun,1,elbise
771,ordu,25515,83.305,Noun,1,ordu
772,kırmak,25513,83.32,Verb,1,kırılmış
773,gurur,25474,83.334,Noun,1,gurur
774,yerinde,25468,83.349,Adj,1,yerinde
775,halk,25389,83.364,Noun,1,halk
776,zeki,25385,83.378,Verb,1,zeki
777,şeref,25370,83.393,Noun,1,şerefe
778,döner,25360,83.407,Verb,1,dönerim
779,amaç,25355,83.422,Noun,1,amacı
780,yumak,25302,83.437,Verb,1,yu
781,tom,25224,83.451,Noun,1,tom
782,eşya,25176,83.466,Noun,1,eşyalarını
783,bilgisayar,25094,83.48,Noun,1,bilgisayar
784,uçmak,25071,83.494,Verb,1,uçan
785,bina,25035,83.509,Noun,1,bina
786,fena,25016,83.523,Adj,1,fena
787,ceza,24966,83.537,Noun,1,ceza
788,bacak,24938,83.552,Noun,1,bacaklarını
789,geçer,24897,83.566,Verb,1,geçerli
790,bölüm,24724,83.58,Noun,1,bölümü
791,davet,24703,83.595,Noun,1,davet
792,joe,24676,83.609,Noun,1,joe
793,beğenmek,24664,83.623,Verb,1,beğendim
794,ihtimal,24597,83.637,Noun,1,ihtimalle
795,üzülmek,24539,83.651,Verb,1,üzüldüm
796,kaynak,24516,83.665,Noun,1,kaynağı
797,mike,24505,83.679,Noun,1,mike
798,satı,24456,83.693,Noun,1,satın
799,toplamak,24436,83.707,Verb,1,toplamak
800,evlilik,24432,83.721,Noun,1,evlilik
801,dönme,24431,83.736,Noun,1,dönme
802,alman,24428,83.75,Noun,1,alman
803,uğramak,24428,83.764,Verb,1,uğradım
804,üniversite,24416,83.778,Noun,1,üniversite
805,korkutmak,24409,83.792,Verb,1,korkutucu
806,peter,24394,83.806,Noun,1,peter
807,zevk,24394,83.82,Noun,1,zevk
808,ayarlamak,24345,83.834,Verb,1,ayarladım
809,takılmak,24326,83.848,Verb,1,takılmak
810,tercih,24323,83.862,Noun,1,tercih
811,bağlamak,24269,83.876,Verb,1,bağla
812,özellikle,24239,83.89,Adv,1,özellikle
813,sıkmak,24165,83.903,Verb,1,sıkıcı
814,yanmak,24158,83.917,Verb,1,yanıyor
815,problem,24110,83.931,Noun,1,problem
816,dava,23994,83.945,Noun,1,davayı
817,uzay,23990,83.959,Noun,1,uzay
818,rağmen,23960,83.973,Postp,1,rağmen
819,risk,23953,83.986,Noun,1,riske
820,kuş,23924,84.0,Noun,1,kuş
821,sıkı,23889,84.014,Verb,1,sıkı
822,david,23882,84.028,Noun,1,david
823,test,23817,84.041,Noun,1,test
824,umut,23811,84.055,Noun,1,umut
825,hesap,23744,84.069,Noun,1,hesap
826,yön,23738,84.082,Noun,1,yöne
827,uyuşturmak,23736,84.096,Adj,1,uyuşturucu
828,uğraşmak,23731,84.11,Verb,1,uğraşıyorum
829,mantık,23730,84.123,Noun,1,mantıklı
830,çal,23611,84.137,Verb,1,çaldı
831,hedef,23586,84.15,Noun,1,hedef
832,daire,23564,84.164,Noun,1,daire
833,liste,23528,84.177,Noun,1,listesi
834,hastalık,23521,84.191,Noun,1,hastalık
835,lan,23493,84.204,Interj,1,lan
836,etki,23491,84.218,Noun,1,etkisi
837,ağaç,23409,84.231,Noun,1,ağaç
838,meşgul,23368,84.245,Verb,1,meşgul
839,dolay,23349,84.258,Noun,1,dolayı
840,tebrik,23225,84.272,Noun,1,tebrikler
841,his,23197,84.285,Noun,1,his
842,öğrenci,23184,84.298,Noun,1,öğrenci
843,olası,23136,84.312,Adj,1,olası
844,şeytan,23131,84.325,Noun,1,şeytan
845,iğrenç,23127,84.338,Verb,1,iğrenç
846,ziyaret,23094,84.351,Noun,1,ziyaret
847,heyecan,23091,84.365,Noun,1,heyecan
848,s,23075,84.378,Noun,1,s
849,kara,23014,84.391,Noun,1,kara
850,bira,22991,84.404,Noun,1,bira
851,ekip,22953,84.418,Noun,1,ekibi
852,bölü,22944,84.431,Noun,1,bölüm
853,maç,22915,84.444,Noun,1,maç
854,buyurmak,22869,84.457,Verb,1,buyurun
855,süper,22865,84.47,Verb,1,süper
856,şeker,22864,84.483,Noun,1,şeker
857,takım,22851,84.497,Noun,1,takımı
858,susmak,22795,84.51,Verb,1,sus
859,od,22772,84.523,Noun,1,oda
860,destek,22721,84.536,Noun,1,destek
861,sert,22715,84.549,Verb,1,sert
862,ters,22681,84.562,Noun,1,ters
863,kaz,22646,84.575,Noun,1,kaza
864,sanat,22629,84.588,Noun,1,sanat
865,kırmız,22586,84.601,Noun,1,kırmızı
866,canlı,22548,84.614,Adj,1,canlı
867,deri,22526,84.627,Noun,1,derim
868,tren,22507,84.64,Noun,1,tren
869,harcamak,22462,84.653,Verb,1,harcadım
870,müşteri,22445,84.666,Noun,1,müşteri
871,cep,22404,84.678,Noun,1,cep
872,gem,22403,84.691,Noun,1,gemi
873,paul,22401,84.704,Noun,1,paul
874,memur,22401,84.717,Noun,1,memur
875,gazete,22373,84.73,Noun,1,gazete
876,korku,22351,84.743,Noun,1,korku
877,banka,22334,84.756,Noun,1,banka
878,dosya,22305,84.768,Noun,1,dosya
879,basmak,22252,84.781,Verb,1,bas
880,alaka,22238,84.794,Noun,1,alakası
881,sand,22228,84.807,Noun,1,sandım
882,gösteri,22187,84.82,Noun,1,gösteri
883,hanımefendi,22171,84.832,Noun,1,hanımefendi
884,tat,22165,84.845,Noun,1,tadını
885,borç,22163,84.858,Noun,1,borç
886,tedavi,22087,84.87,Noun,1,tedavi
887,bazı,22029,84.883,Pron,1,bazıları
888,kulüp,22012,84.896,Noun,1,kulübü
889,çıkartmak,22007,84.908,Verb,1,çıkart
890,çiçek,21976,84.921,Noun,1,çiçek
891,saçmalık,21946,84.934,Noun,1,saçmalık
892,sarhoş,21941,84.946,Verb,1,sarhoş
893,kenar,21938,84.959,Noun,1,kenara
894,ayakkabı,21856,84.971,Noun,1,ayakkabı
895,yiyecek,21853,84.984,Noun,1,yiyecek
896,teslim,21828,84.997,Interj,1,teslim
897,çeşit,21796,85.009,Adj,1,çeşit
898,kimlik,21777,85.022,Noun,1,kimlik
899,saye,21774,85.034,Noun,1,sayesinde
900,yaban,21733,85.047,Noun,1,yabancı
901,hasta,21728,85.059,Noun,1,hastası
902,kedi,21693,85.072,Noun,1,kedi
903,tuvalet,21637,85.084,Noun,1,tuvalete
904,renk,21637,85.096,Noun,1,renk
905,sahne,21603,85.109,Noun,1,sahne
906,kelime,21583,85.121,Noun,1,kelimeler
907,günlemek,21539,85.134,Verb,1,günler
908,salak,21502,85.146,Verb,1,salak
909,derin,21454,85.158,Noun,1,derin
910,defolmak,21444,85.171,Verb,1,defol
911,not,21436,85.183,Noun,1,not
912,tanık,21372,85.195,Noun,1,tanık
913,siyah,21309,85.208,Noun,1,siyah
914,buymak,21276,85.22,Verb,1,buydu
915,bakay,21163,85.232,Noun,1,bakayım
916,kahraman,21151,85.244,Noun,1,kahraman
917,sık,21141,85.256,Adv,1,sık
918,eğlenmek,21136,85.268,Verb,1,eğlenmek
919,indirmek,21128,85.281,Verb,1,indir
920,art,21119,85.293,Noun,1,ardından
921,kâğıt,21034,85.305,Noun,1,kağıt
922,temizlemek,21029,85.317,Verb,1,temizlemek
923,işaret,21022,85.329,Noun,1,işaret
924,örnek,21015,85.341,Noun,1,örnek
925,beyin,21001,85.353,Noun,1,beynini
926,grup,20915,85.365,Noun,1,grup
927,öğretmek,20909,85.377,Verb,1,öğretti
928,kurt,20880,85.389,Noun,1,kurt
929,kıyafet,20867,85.401,Noun,1,kıyafet
930,gezegen,20841,85.413,Noun,1,gezegen
931,dav,20786,85.425,Noun,1,dava
932,orospu,20763,85.437,Noun,1,orospu
933,kuzey,20760,85.449,Noun,1,kuzey
934,üye,20656,85.461,Noun,1,üyesi
935,meselâ,20578,85.473,Adv,1,mesela
936,öğretmen,20570,85.484,Noun,1,öğretmen
937,abi,20554,85.496,Noun,1,abi
938,seçenek,20539,85.508,Noun,1,seçenek
939,orman,20498,85.52,Noun,1,ormanda
940,hırsız,20451,85.532,Noun,1,hırsız
941,ameliyat,20449,85.543,Noun,1,ameliyat
942,evli,20443,85.555,Verb,1,evli
943,kor,20421,85.567,Verb,1,koruma
944,kalın,20358,85.579,Adj,1,kalın
945,kırık,20338,85.59,Noun,1,kırıklığına
946,planlamak,20286,85.602,Verb,1,planlar
947,savaşmak,20279,85.614,Verb,1,savaşmak
948,ikna,20227,85.625,Noun,1,ikna
949,randevu,20213,85.637,Noun,1,randevu
950,güney,20200,85.648,Noun,1,güney
951,tehdit,20163,85.66,Noun,1,tehdit
952,buz,20137,85.672,Noun,1,buz
953,yarışmak,20086,85.683,Noun,1,yarış
954,yarım,20069,85.695,Adj,1,yarım
955,uyku,20040,85.706,Noun,1,uyku
956,sekiz,20013,85.718,Noun,1,sekiz
957,etmen,19951,85.729,Noun,1,etmen
958,tarz,19950,85.741,Noun,1,tarz
959,dua,19939,85.752,Noun,1,dua
960,kasaba,19922,85.764,Noun,1,kasabada
961,henry,19885,85.775,Noun,1,henry
962,sağlık,19881,85.786,Noun,1,sağlık
963,serbest,19861,85.798,Verb,1,serbest
964,general,19829,85.809,Noun,1,general
965,canavar,19798,85.821,Noun,1,canavar
966,televizyon,19728,85.832,Noun,1,televizyon
967,yazık,19698,85.843,Adv,1,yazık
968,itiraf,19688,85.855,Noun,1,itiraf
969,üçüncü,19667,85.866,Noun,1,üçüncü
970,dükkân,19616,85.877,Noun,1,dükkanı
971,diş,19606,85.888,Noun,1,diş
972,kalan,19601,85.9,Noun,1,kalanını
973,benimki,19591,85.911,Noun,1,benimki
974,şarkı,19574,85.922,Noun,1,şarkıyı
975,eğitim,19563,85.934,Noun,1,eğitim
976,max,19496,85.945,Noun,1,max
977,üzer,19482,85.956,Noun,1,üzerime
978,dönüşmek,19459,85.967,Verb,1,dönüş
979,makine,19441,85.978,Noun,1,makinesi
980,sımak,19407,85.989,Verb,1,sır
981,toprak,19393,86.001,Noun,1,toprak
982,birinci,19362,86.012,Noun,1,birinci
983,yarar,19359,86.023,Adj,1,yarar
984,han,19301,86.034,Noun,1,hanım
985,şarap,19299,86.045,Noun,1,şarap
986,pazar,19266,86.056,Noun,1,pazar
987,hizmet,19261,86.067,Noun,1,hizmet
988,bahis,19255,86.078,Noun,1,bahse
989,delik,19227,86.089,Noun,1,delik
990,sevgi,19224,86.1,Noun,1,sevgi
991,gidermek,19197,86.111,Verb,1,giderse
992,hiçbiri,19184,86.122,Pron,1,hiçbiri
993,hamil,19165,86.133,Verb,1,hamile
994,zeng,19164,86.144,Noun,1,zengin
995,aferin,18978,86.155,Interj,1,aferin
996,endişe,18938,86.166,Noun,1,endişe
997,sürpriz,18887,86.177,Noun,1,sürpriz
998,ekmek,18854,86.188,Noun,1,ekip
999,sever,18794,86.199,Verb,1,severim
1000,bor,18733,86.21,Noun,1,borcu
1001,kelim,18726,86.22,Noun,1,kelime
1002,mahvetmek,18675,86.231,Verb,1,mahvettin
1003,tan,18653,86.242,Noun,1,tan
1004,dâhil,18619,86.252,Adv,1,dahil
1005,ilerlemek,18580,86.263,Verb,1,ilerliyor
1006,steve,18510,86.274,Noun,1,steve
1007,koku,18476,86.284,Noun,1,kokusu
1008,mavi,18470,86.295,Noun,1,mavi
1009,kızgın,18450,86.306,Verb,1,kızgın
1010,niçin,18447,86.316,Adv,1,niçin
1011,düşünce,18217,86.327,Noun,1,düşüncesi
1012,çay,18214,86.337,Noun,1,çay
1013,bar,18188,86.348,Noun,1,bar
1014,öte,18184,86.358,Noun,1,öte
1015,ödül,18158,86.369,Noun,1,ödül
1016,saldırmak,18117,86.379,Verb,1,saldırdı
1017,özgür,18080,86.389,Verb,1,özgür
1018,sorumlu,18005,86.4,Verb,1,sorumlu
1019,dolaşmak,17987,86.41,Verb,1,dolaşıyor
1020,ahbap,17980,86.42,Interj,1,ahbap
1021,yaklaşık,17974,86.431,Adj,1,yaklaşık
1022,cesaret,17939,86.441,Noun,1,cesaret
1023,sarmak,17931,86.451,Verb,1,sarışın
1024,danny,17895,86.462,Noun,1,danny
1025,yıllamak,17895,86.472,Verb,1,yıllar
1026,hayalet,17886,86.482,Noun,1,hayalet
1027,tartışmak,17850,86.492,Verb,1,tartışma
1028,servis,17835,86.503,Noun,1,servis
1029,kimi,17807,86.513,Pron,1,kimi
1030,aşırı,17800,86.523,Adj,1,aşırı
1031,rica,17767,86.533,Noun,1,rica
1032,rol,17737,86.544,Noun,1,rol
1033,sigar,17684,86.554,Noun,1,sigara
1034,na,17672,86.564,Noun,1,na
1035,bağırmak,17653,86.574,Verb,1,bağırma
1036,ray,17644,86.584,Noun,1,ray
1037,yağmur,17642,86.594,Noun,1,yağmur
1038,adres,17629,86.604,Noun,1,adresi
1039,şükür,17615,86.615,Noun,1,şükür
1040,lise,17565,86.625,Noun,1,lise
1041,yüzbaşı,17541,86.635,Noun,1,yüzbaşı
1042,jimmy,17538,86.645,Noun,1,jimmy
1043,sunmak,17537,86.655,Verb,1,sun
1044,bilet,17524,86.665,Noun,1,bilet
1045,salon,17512,86.675,Noun,1,salonu
1046,yo,17456,86.685,Interj,1,yo
1047,laf,17455,86.695,Noun,1,laf
1048,huzur,17449,86.705,Noun,1,huzur
1049,kanıtlamak,17440,86.715,Verb,1,kanıtlar
1050,dilemek,17426,86.725,Verb,1,dilemek
1051,kokmak,17420,86.735,Verb,1,kokuyor
1052,isa,17389,86.745,Noun,1,İsa
1053,alex,17339,86.755,Noun,1,alex
1054,tavsiye,17326,86.765,Noun,1,tavsiye
1055,yanılmak,17317,86.775,Verb,1,yanılıyorsun
1056,ayırmak,17304,86.785,Verb,1,ayırma
1057,kapalı,17254,86.795,Verb,1,kapalı
1058,alınmak,17246,86.805,Verb,1,alınan
1059,piç,17239,86.815,Noun,1,piç
1060,james,17230,86.825,Noun,1,james
1061,tip,17206,86.835,Noun,1,tip
1062,atamak,17180,86.844,Verb,1,atıyor
1063,sarah,17160,86.854,Noun,1,sarah
1064,sahte,17157,86.864,Adj,1,sahte
1065,dağ,17122,86.874,Noun,1,dağ
1066,grub,17118,86.884,Noun,1,grubu
1067,söylenmek,17100,86.894,Verb,1,söylendi
1068,dil,17097,86.904,Noun,1,dilini
1069,tony,17073,86.913,Noun,1,tony
1070,devlet,17047,86.923,Noun,1,devlet
1071,önceden,16973,86.933,Adv,1,önceden
1072,benzer,16946,86.943,Noun,1,benzer
1073,mary,16923,86.952,Noun,1,mary
1074,göğüs,16908,86.962,Noun,1,göğüs
1075,nick,16902,86.972,Noun,1,nick
1076,gözükmek,16892,86.981,Verb,1,gözüküyor
1077,birazdan,16851,86.991,Adv,1,birazdan
1078,bahçe,16828,87.001,Noun,1,bahçe
1079,sınır,16813,87.011,Noun,1,sınırı
1080,tatil,16812,87.02,Noun,1,tatil
1081,edip,16803,87.03,Noun,1,edip
1082,hani,16796,87.039,Adv,1,hani
1083,rahatlamak,16760,87.049,Verb,1,rahatla
1084,kişisel,16749,87.059,Adj,1,kişisel
1085,enerji,16681,87.068,Noun,1,enerji
1086,kutsal,16673,87.078,Adj,1,kutsal
1087,değişik,16660,87.088,Noun,1,değişiklik
1088,uç,16642,87.097,Noun,1,ucunda
1089,itmek,16614,87.107,Verb,1,it
1090,metre,16596,87.116,Noun,1,metre
1091,niyet,16552,87.126,Noun,1,niyetim
1092,kahrolası,16540,87.135,Adj,1,kahrolası
1093,surat,16535,87.145,Noun,1,surat
1094,harry,16532,87.154,Noun,1,harry
1095,kale,16529,87.164,Noun,1,kalem
1096,amerikan,16506,87.173,Adj,1,amerikan
1097,öpmek,16496,87.183,Verb,1,öp
1098,bayağı,16469,87.192,Adj,1,bayağı
1099,bıçak,16467,87.202,Noun,1,bıçak
1100,mahkeme,16449,87.211,Noun,1,mahkemeye
1101,burn,16438,87.221,Noun,1,burnunu
1102,vazgeçmek,16430,87.23,Verb,1,vazgeç
1103,köşe,16386,87.239,Noun,1,köşeye
1104,kader,16368,87.249,Noun,1,kader
1105,albay,16353,87.258,Noun,1,albay
1106,zayıf,16345,87.268,Noun,1,zayıf
1107,çarpmak,16301,87.277,Verb,1,çarptı
1108,alet,16288,87.286,Noun,1,alet
1109,nazik,16286,87.296,Verb,1,nazik
1110,mark,16270,87.305,Noun,1,mark
1111,mesele,16224,87.314,Noun,1,meselesi
1112,savunmak,16143,87.324,Verb,1,savunma
1113,majeste,16107,87.333,Noun,1,majesteleri
1114,lider,16088,87.342,Noun,1,lider
1115,jim,16069,87.351,Noun,1,jim
1116,istek,16059,87.361,Noun,1,isteği
1117,türlü,16047,87.37,Adj,1,türlü
1118,hükümet,16032,87.379,Noun,1,hükümet
1119,başlangıç,16024,87.388,Noun,1,başlangıç
1120,vurulmak,15991,87.397,Verb,1,vuruldu
1121,rahip,15971,87.407,Noun,1,rahip
1122,sırt,15960,87.416,Noun,1,sırt
1123,acımak,15905,87.425,Verb,1,acıyor
1124,nişan,15866,87.434,Noun,1,nişan
1125,akis,15839,87.443,Noun,1,aksi
1126,otobüs,15828,87.452,Noun,1,otobüs
1127,yargıç,15813,87.461,Noun,1,yargıç
1128,paris,15796,87.47,Noun,1,paris
1129,iptal,15744,87.48,Noun,1,iptal
1130,masum,15728,87.489,Noun,1,masum
1131,yazar,15681,87.498,Noun,1,yazar
1132,bob,15655,87.507,Noun,1,bob
1133,alan,15647,87.516,Noun,1,alanında
1134,ali,15616,87.525,Adv,1,alice
1135,atlamak,15612,87.534,Verb,1,atlayıp
1136,baştan,15579,87.542,Adv,1,baştan
1137,görüntü,15541,87.551,Noun,1,görüntü
1138,onur,15536,87.56,Noun,1,onur
1139,kamp,15531,87.569,Noun,1,kamp
1140,seyir,15493,87.578,Noun,1,seyirler
1141,motor,15462,87.587,Noun,1,motor
1142,düğmek,15457,87.596,Verb,1,düğün
1143,jane,15443,87.605,Noun,1,jane
1144,çare,15443,87.614,Noun,1,çaresine
1145,spor,15412,87.623,Noun,1,spor
1146,cam,15373,87.631,Noun,1,cam
1147,sıradan,15357,87.64,Adj,1,sıradan
1148,elektrik,15351,87.649,Noun,1,elektrik
1149,aynı,15349,87.658,Verb,1,aynısını
1150,kurşun,15348,87.667,Noun,1,kurşun
1151,peder,15337,87.676,Noun,1,peder
1152,anlaşma,15321,87.684,Noun,1,anlaşmayı
1153,şerif,15292,87.693,Noun,1,şerif
1154,çıkar,15286,87.702,Noun,1,çıkarın
1155,kemik,15283,87.711,Noun,1,kemik
